timestamp,open,high,low,close,volume,returns
2023-09-18,92.28,92.55,91.433,92.11,16873326,0.009424657534246483
2023-09-15,92.5,93.41,92.01,92.01,24806371,-0.001085658451850935
2023-09-14,93.24,93.685,92.96,93.36,18549904,0.01467231822627979
2023-09-13,93.07,93.26,91.8,92.28,18157686,-0.011568123393316143
2023-09-12,91.82,93.08,91.65,92.98,26799673,0.0075856090160382195
2023-09-11,92.72,93.0,90.47,90.84,22047498,-0.02301570230157024
2023-09-08,91.6,92.71,91.55,92.05,17375861,0.013320123293703245
2023-09-07,91.44,91.905,91.0088,91.17,15364572,-0.009560021727322066
2023-09-06,91.04,91.75,90.59,91.26,20162145,0.000987166831194486
2023-09-05,91.25,92.15,91.16,91.22,24368698,-0.00043830813061584983
2023-09-01,89.9,90.835,89.88,90.74,17882080,-0.005262003946503002
2023-08-31,89.19,89.34,88.28,88.92,14808692,-0.02005730659025784
2023-08-30,88.82,89.02,88.47,88.86,13945062,-0.0006747638326586314
2023-08-29,88.5,88.51,87.54,88.42,13509662,-0.004951609273013746
2023-08-28,87.82,88.84,87.6688,88.18,12859097,-0.002714318027595475
2023-08-25,87.27,88.03,86.51,87.59,19018407,-0.006690859605352761
2023-08-24,86.56,87.67,86.5,86.75,16727513,-0.009590135860258031
2023-08-23,86.62,87.4299,85.87,87.35,19399283,0.006916426512968199
2023-08-22,88.36,88.67,87.515,87.57,12869736,0.0025186033199771085
2023-08-21,89.17,89.53,87.6382,88.25,15244236,0.00776521639830996
2023-08-18,87.43,88.92,87.15,88.81,17653648,0.0063456090651559105
2023-08-17,88.12,89.14,87.81,87.94,20232149,-0.009796194122283608
2023-08-16,87.75,88.7,86.84,86.9,18997729,-0.011826245167159355
2023-08-15,88.9,89.0,87.5,87.66,22491233,0.00874568469505177
2023-08-14,89.65,89.89,88.92,89.52,15094733,0.021218343600273748
2023-08-11,88.5,90.0,88.48,89.9,23344603,0.004244861483467588
2023-08-10,88.68,89.69,87.94,88.54,19613252,-0.015127919911012255
2023-08-09,88.3,89.36,87.75,88.55,26042805,0.00011294330246203188
2023-08-08,85.61,87.485,84.965,87.45,18618558,-0.012422360248447117
2023-08-07,87.41,87.59,86.7643,87.02,13410765,-0.004917095483133349
2023-08-04,87.42,88.24,86.82,86.92,21604149,-0.001149161112387942
2023-08-03,86.16,87.58,85.69,86.8,20816983,-0.0013805798435343464
2023-08-02,86.48,86.92,85.2,85.93,22961517,-0.01002304147465427
2023-08-01,87.13,87.32,86.1341,87.07,17904641,0.013266612358896701
2023-07-31,86.6,87.73,86.35,87.48,18133239,0.004708854944297736
2023-07-28,85.53,85.865,84.6,85.85,17318288,-0.01863283036122554
2023-07-27,86.61,86.96,85.35,85.59,17775303,-0.003028538147932358
2023-07-26,85.4,86.48,85.28,86.14,16394005,0.006425984343965352
2023-07-25,85.62,86.61,85.1,86.11,16803262,-0.00034827025771999587
2023-07-24,84.73,86.28,84.7,85.66,22269803,-0.0052258738822437145
2023-07-21,83.87,84.34,83.33,84.3,15764505,-0.015876721923885118
2023-07-20,83.27,83.73,82.86,83.56,17724904,-0.008778173190984506
2023-07-19,82.11,83.15,81.93,82.59,18760482,-0.011608425083772134
2023-07-18,81.1,82.955,80.97,82.11,21607291,-0.005811841627315739
2023-07-17,81.16,81.64,80.92,81.29,16232309,-0.009986603336986866
2023-07-14,83.12,83.2,81.25,81.45,21994088,0.0019682617788165935
2023-07-13,83.98,84.495,82.88,83.66,26613237,0.027133210558624832
2023-07-12,83.89,84.45,83.46,83.98,21538759,0.0038250059765718714
2023-07-11,81.79,83.34,81.63,83.21,19821023,-0.009168849726125416
2023-07-10,80.58,81.58,80.52,81.42,15462510,-0.021511837519528787
2023-07-07,78.7,81.535,78.64,80.79,24458027,-0.0077376565954310195
2023-07-06,80.03,80.59,78.485,79.09,20983885,-0.021042208194083423
2023-07-05,81.7,81.715,80.45,80.91,16280342,0.0230117587558476
2023-07-03,81.37,81.97,81.06,81.36,9769891,0.00556173526140169
2023-06-30,81.2,81.58,80.6,81.17,17985293,-0.0023352999016715836
2023-06-29,80.03,80.65,79.6,80.65,14217892,-0.006406307749168394
2023-06-28,78.85,79.83,78.15,79.73,16451630,-0.011407315561066333
2023-06-27,78.67,79.27,78.21,78.93,14194194,-0.010033864291985384
2023-06-26,77.5,79.19,77.32,78.75,16244304,-0.0022805017103764147
2023-06-23,77.08,77.565,76.721,77.36,17452556,-0.017650793650793695
2023-06-22,78.26,78.35,77.63,77.92,16755381,0.007238883143743546
2023-06-21,78.04,79.645,77.92,78.98,17236870,0.013603696098562601
2023-06-20,79.62,79.705,77.77,78.36,21283660,-0.007850088630033003
2023-06-16,81.28,81.51,80.625,80.86,23730882,0.03190403266972952
2023-06-15,80.24,81.59,80.22,80.98,23388539,0.0014840465001237924
2023-06-14,81.73,82.09,79.5,80.1,23802686,-0.01086688071128683
2023-06-13,81.44,82.515,80.89,80.93,20068212,0.010362047440699351
2023-06-12,80.11,81.36,80.0,80.55,18196130,-0.004695415791424851
2023-06-09,81.74,82.14,81.11,81.33,19194061,0.00968342644320308
2023-06-08,82.24,82.515,80.42,81.78,23081137,0.005533013648100438
2023-06-07,80.4,82.23,80.35,82.13,30327137,0.004279775006113873
2023-06-06,78.32,80.08,78.24,80.01,17375360,-0.02581273590648958
2023-06-05,81.07,81.07,79.23,79.37,18913100,-0.007999000124984335
2023-06-02,78.99,80.28,78.45,79.9,27639389,0.006677585989668611
2023-06-01,76.77,78.41,76.25,77.54,25811840,-0.029536921151439244
2023-05-31,76.74,77.33,76.33,76.59,22353496,-0.0122517410368842
2023-05-30,77.4,78.05,77.1,77.96,20165805,0.0178874526700612
2023-05-26,79.56,79.78,78.36,78.77,14392873,0.010389943560800363
2023-05-25,79.35,79.52,78.34,79.08,19125452,0.003935508442300506
2023-05-24,80.79,81.13,79.83,80.51,16737145,0.01808295397066262
2023-05-23,80.07,81.07,79.855,80.16,21401872,-0.004347286051422317
2023-05-22,79.34,80.118,79.19,79.31,13471766,-0.010603792415169622
2023-05-19,79.76,80.26,79.19,79.64,18061094,0.004160887656033285
2023-05-18,77.99,79.125,77.5,79.03,16577126,-0.0076594676042189835
2023-05-17,77.77,78.88,77.2,78.46,23100333,-0.00721245096798695
2023-05-16,78.55,78.89,76.865,76.98,22260859,-0.018863114963038385
2023-05-15,78.81,79.37,78.19,78.92,16272278,0.025201351000259775
2023-05-12,78.79,79.3199,77.9501,78.52,18956635,-0.005068423720223092
2023-05-11,78.23,78.81,77.8,78.4,19084137,-0.0015282730514517562
2023-05-10,80.66,80.82,78.75,79.35,18026000,0.01211734693877542
2023-05-09,79.6,81.02,79.425,80.26,20710621,0.011468178954001429
2023-05-08,81.4,81.75,80.22,80.23,16355949,-0.00037378519810615796
2023-05-05,80.27,80.86,79.79,80.23,19536652,0.0
2023-05-04,79.02,79.82,77.8717,78.11,26430480,-0.026424030911130547
2023-05-03,79.48,80.41,78.96,78.99,29683773,0.01126616310331574
2023-05-02,83.16,83.29,79.74,80.51,33823986,0.019242942144575448
2023-05-01,84.06,85.08,83.7244,84.17,13910686,0.045460191280586315
2023-04-28,83.53,85.59,83.24,85.13,19114270,0.011405488891528925
2023-04-27,83.48,84.04,82.69,83.83,17057343,-0.015270762363444157
2023-04-26,84.06,84.84,83.02,83.53,19951534,-0.0035786711201239996
2023-04-25,85.44,85.59,84.16,84.66,15332606,0.013528073745959546
2023-04-24,84.71,86.68,84.68,86.28,12625917,0.019135364989369297
2023-04-21,85.79,85.83,84.6,84.98,16878782,-0.015067222994900265
2023-04-20,85.04,85.5,84.44,85.48,15198120,0.005883737349964724
2023-04-19,85.76,86.31,85.29,86.24,17123070,0.008890968647636832
2023-04-18,86.0,86.76,85.57,86.54,12246759,0.003478664192950065
2023-04-17,86.94,87.3,85.9,86.2,11868017,-0.003928819043217069
2023-04-14,87.19,87.7388,86.72,87.23,11780079,0.01194895591647338
2023-04-13,86.4,87.29,86.19,87.07,15692262,-0.0018342313424282164
2023-04-12,87.07,87.25,86.27,86.53,16667178,-0.006201906512001698
2023-04-11,86.14,87.01,85.6499,86.47,12787580,-0.000693401132555227
2023-04-10,85.3,86.64,85.3,85.66,13488647,-0.00936741066265756
2023-04-06,86.16,86.2481,84.805,84.98,16689270,-0.007938360961942448
2023-04-05,85.22,86.29,84.51,86.29,20276134,0.015415391856907545
2023-04-04,86.84,86.95,84.25,85.01,24681487,-0.014833700312898324
2023-04-03,86.32,87.14,85.87,86.58,31226124,0.018468415480531686
2023-03-31,82.47,82.965,82.165,82.83,16147327,-0.043312543312543306
2023-03-30,82.58,82.7,81.78,82.26,13730400,-0.006881564650488836
2023-03-29,81.58,81.985,81.05,81.9,18102274,-0.004376367614879695
2023-03-28,79.1,81.13,79.07,80.78,16298354,-0.013675213675213738
2023-03-27,78.71,80.0,78.08,79.55,20111926,-0.015226541223075096
2023-03-24,76.05,78.195,75.805,77.89,20649609,-0.020867379006913822
2023-03-23,79.11,79.795,76.84,77.59,24743111,-0.0038515855693926904
2023-03-22,80.44,80.81,78.62,78.68,24604696,0.014048202087898032
2023-03-21,79.3,80.635,79.06,80.39,29856229,0.02173360447381789
2023-03-20,76.1,78.2,76.1,77.7,26144360,-0.033461873367334194
2023-03-17,77.75,78.395,76.34,76.97,33675782,-0.009395109395109458
2023-03-16,75.66,78.4,75.355,78.2,44401829,0.015980252046251753
2023-03-15,78.75,79.35,76.235,77.36,57673510,-0.010741687979539671
2023-03-14,80.94,83.57,80.305,81.75,30533190,0.05674767321613228
2023-03-13,80.52,82.395,79.11,80.95,41663451,-0.009785932721712465
2023-03-10,83.7,84.88,82.15,82.63,28312371,0.020753551575046325
2023-03-09,85.39,86.59,83.675,83.7,18944056,0.01294929202468853
2023-03-08,85.4,86.49,84.0831,84.9,19699517,0.01433691756272415
2023-03-07,86.78,87.0009,85.555,85.78,18500179,0.010365135453474617
2023-03-06,86.78,87.44,86.425,87.3,16949157,0.017719748193052
2023-03-03,85.06,87.69,85.0,87.26,25337598,-0.00045819014891168575
2023-03-02,85.19,86.41,84.92,86.09,16402487,-0.013408205363282133
2023-03-01,83.76,85.77,83.45,85.34,18546968,-0.008711813218724607
2023-02-28,85.77,85.8,83.62,83.69,19003820,-0.019334426997890897
2023-02-27,84.83,85.2771,84.21,84.91,15338191,0.014577607838451412
2023-02-24,83.52,84.78,83.04,84.66,18748388,-0.0029442939583087524
2023-02-23,84.77,85.26,83.695,84.77,17511674,0.0012993149066855558
2023-02-22,83.84,84.63,82.79,83.51,20135213,-0.014863748967795076
2023-02-21,84.12,85.04,83.91,84.07,16811279,0.006705783738474302
2023-02-17,86.25,86.31,84.12,84.49,22340234,0.004995836802664577
2023-02-16,88.0,88.755,87.52,87.61,12657087,0.03692744703515216
2023-02-15,89.0,89.19,87.35,88.48,15972123,0.009930373245063295
2023-02-14,89.27,90.665,89.02,90.01,13511305,0.017292043399638413
2023-02-13,89.75,90.325,88.82,89.98,12372446,-0.00033329630041112335
2023-02-10,88.25,90.39,88.17,90.21,20001627,0.002556123583018266
2023-02-09,87.57,87.85,86.745,86.81,16075156,-0.03768983482984134
2023-02-08,88.28,88.73,87.055,87.56,13483580,0.008639557654648078
2023-02-07,86.11,88.48,85.66,88.35,20507016,0.009022384650525295
2023-02-06,86.04,86.69,84.515,85.57,15857170,-0.0314657611771364
2023-02-03,86.51,87.91,85.87,85.96,22727409,0.00455767208133695
2023-02-02,87.82,87.99,85.2,86.15,24901506,0.0022103303862262003
2023-02-01,89.51,89.89,87.0,88.16,23483596,0.02333139872315715
2023-01-31,88.84,90.065,87.93,89.93,13924137,0.020077132486388427
2023-01-30,90.57,90.7,89.015,89.14,13762454,-0.008784610252418612
2023-01-27,92.61,93.07,91.08,91.23,17420541,0.023446264303343067
2023-01-26,91.72,93.15,90.6,93.11,18331505,0.02060725638496108
2023-01-25,89.81,90.26,88.38,90.26,13430617,-0.030608957147459925
2023-01-24,90.3,90.46,88.46,90.25,14886444,-0.0001107910480834251
2023-01-23,91.14,91.59,90.31,90.6,14652544,0.0038781163434902233
2023-01-20,89.78,90.79,88.87,90.48,14280030,-0.0013245033112582183
2023-01-19,87.98,89.95,87.79,89.59,17146862,-0.009836427939876269
2023-01-18,90.56,91.57,88.4,88.49,19037646,-0.01227815604420146
2023-01-17,90.16,91.08,89.77,90.14,16966599,0.018646174709006758
2023-01-13,89.75,90.1653,88.8,89.95,15904159,-0.002107832260927367
2023-01-12,88.67,90.4,88.5,89.82,18358035,-0.0014452473596443527
2023-01-11,88.64,88.86,87.185,88.14,16451492,-0.01870407481629921
2023-01-10,87.82,88.05,86.49,87.87,15799501,-0.0030633083730428057
2023-01-09,88.88,89.02,86.965,87.25,23001610,-0.007055878001593352
2023-01-06,87.04,88.63,86.82,87.56,22211189,0.003553008595988505
2023-01-05,84.25,86.4,84.01,85.93,19361852,-0.018615806304248417
2023-01-04,83.15,84.8801,82.83,84.39,22852575,-0.017921564063772877
2023-01-03,86.92,87.36,83.35,84.4,26541416,0.0001184974523047444
2022-12-30,86.46,87.64,86.45,87.47,11330914,0.036374407582938195
2022-12-29,85.66,87.31,85.62,86.92,13457907,-0.006287870126900574
2022-12-28,87.87,87.87,85.75,86.02,15918974,-0.01035434882650721
2022-12-27,87.44,88.36,87.12,87.99,16374639,0.022901650778888616
2022-12-23,85.49,87.08,85.05,87.06,14814960,-0.010569382884418554
2022-12-22,86.45,86.5,82.68,84.37,18679664,-0.03089823110498502
2022-12-21,86.48,86.75,85.21,86.36,17029113,0.023586582908616816
2022-12-20,83.75,85.29,83.425,84.75,14296507,-0.018642890226956865
2022-12-19,84.38,84.65,82.88,83.49,18418305,-0.014867256637168147
2022-12-16,83.8,84.76,83.21,84.36,29550525,0.010420409629895877
2022-12-15,85.18,85.61,83.96,85.41,20207545,0.012446657183499354
2022-12-14,87.05,87.36,85.16,85.93,26337755,0.006088280060883022
2022-12-13,86.5,87.18,85.775,86.46,27278688,0.006167811008960689
2022-12-12,83.15,85.05,82.825,84.85,21092424,-0.018621327781633168
2022-12-09,84.47,85.4,82.65,82.68,24048943,-0.025574543311726483
2022-12-08,87.03,87.22,84.265,84.74,25640362,0.024915336236090768
2022-12-07,85.3,86.4199,84.37,85.12,24447088,0.004484304932735439
2022-12-06,87.08,88.13,84.73,85.32,32465110,0.0023496240601501572
2022-12-05,91.2,91.56,86.88,87.63,25876919,0.027074542897327802
2022-12-02,90.22,91.3791,89.78,90.31,18384965,0.03058313363003551
2022-12-01,91.79,92.25,90.54,90.85,19451019,0.005979404274166766
2022-11-30,91.71,91.89,89.715,91.15,21915127,0.003302146395157024
2022-11-29,90.34,91.23,90.01,90.7,19024193,-0.004936917169500843
2022-11-28,89.62,90.75,89.0504,89.35,29150244,-0.01488423373759662
2022-11-25,92.27,92.92,91.71,91.87,7591311,0.028203693340794755
2022-11-23,91.53,92.795,91.19,92.21,20598650,0.003700881680635648
2022-11-22,91.52,93.43,91.1,93.22,26877457,0.01095325886563292
2022-11-21,89.64,90.6299,87.285,90.39,42576772,-0.030358292211971616
2022-11-18,90.65,91.88,89.5101,91.63,23683055,0.013718331673857609
2022-11-17,90.75,92.44,90.28,92.36,21429904,0.007966823092873554
2022-11-16,93.24,93.81,91.68,92.16,23638603,-0.002165439584235651
2022-11-15,93.45,94.32,92.84,94.08,25771076,0.02083333333333326
2022-11-14,92.86,94.71,92.85,93.1,23122640,-0.01041666666666674
2022-11-11,92.23,93.61,92.01,93.13,25541289,0.00032223415682053336
2022-11-10,90.36,90.6,88.5,90.5,29244107,-0.028240094491570833
2022-11-09,91.82,92.11,88.33,88.53,31513956,-0.02176795580110491
2022-11-08,92.81,93.48,91.935,93.08,21859253,0.05139500734214386
2022-11-07,91.61,93.28,91.45,92.99,19387719,-0.0009669101847873396
2022-11-04,92.33,93.02,90.14,91.42,30295307,-0.01688353586407132
2022-11-03,88.14,90.825,87.89,90.32,26817245,-0.012032378035440883
2022-11-02,90.58,91.05,88.47,88.68,28249565,-0.018157661647475454
2022-11-01,91.51,91.5499,90.32,90.87,21755430,0.0246955345060893
2022-10-31,88.37,91.18,88.27,90.0,29760433,-0.009574116870254223
2022-10-28,89.9,90.63,87.65,89.25,24663964,-0.008333333333333304
2022-10-27,89.84,90.44,88.67,88.94,25010642,-0.0034733893557423734
2022-10-26,87.76,89.32,87.7,88.62,22706462,-0.0035979311895659727
2022-10-25,87.0,87.83,86.53,87.43,18841826,-0.013428120063191162
2022-10-24,86.88,87.95,86.41,87.34,22496039,-0.00102939494452714
2022-10-21,84.96,87.1,84.74,86.93,25274182,-0.004694298145179743
2022-10-20,85.05,85.83,83.9812,84.49,25261846,-0.02806856091107801
2022-10-19,82.23,84.72,82.2,84.41,31263774,-0.0009468576162858788
2022-10-18,81.95,82.75,80.41,81.99,25187907,-0.028669588911266475
2022-10-17,81.54,82.62,81.05,81.28,18994191,-0.008659592633247892
2022-10-14,82.48,83.6701,80.12,80.28,26755306,-0.01230314960629919
2022-10-13,79.07,83.71,79.05,83.39,35067421,0.03873941205779774
2022-10-12,78.96,80.675,78.44,80.12,20551213,-0.03921333493224599
2022-10-11,78.62,80.85,78.29,79.48,26921104,-0.007988017973040495
2022-10-10,82.12,82.82,79.86,80.12,23165843,0.00805234021137391
2022-10-07,82.61,83.54,81.21,81.8,28457658,0.020968547179231134
2022-10-06,80.34,82.69,80.28,82.44,26335115,0.007823960880195546
2022-10-05,79.33,81.63,78.65,81.0,30636847,-0.017467248908296873
2022-10-04,77.63,79.43,77.02,79.36,33165429,-0.020246913580246884
2022-10-03,74.61,76.49,74.49,76.09,34775311,-0.04120463709677413
2022-09-30,72.02,73.02,71.32,72.02,21684701,-0.05348928899986871
2022-09-29,72.07,72.75,70.8,72.6,24281497,0.00805331852263258
2022-09-28,70.22,72.995,69.8,72.6,31573751,0.0
2022-09-27,69.94,70.81,69.13,69.52,33835551,-0.042424242424242364
2022-09-26,70.04,70.92,68.66,68.75,36079816,-0.011075949367088556
2022-09-23,72.76,72.9,69.94,70.48,52737815,0.0251636363636365
2022-09-22,77.35,77.6,75.64,75.7,28705235,0.07406356413166848
2022-09-21,78.55,78.6601,75.94,75.97,34352932,0.0035667107001320364
2022-09-20,77.1,77.545,76.19,77.1,21149842,0.014874292483875173
2022-09-19,75.46,77.69,75.28,77.64,18812925,0.007003891050583633
2022-09-16,79.9,79.96,77.3,78.44,35201836,0.010303967027305516
2022-09-15,80.81,81.15,79.755,80.15,27943150,0.02180010198878124
2022-09-14,80.76,82.85,80.76,82.27,27192149,0.026450405489706785
2022-09-13,80.8,82.18,79.65,80.01,30573038,-0.02747052388476956
2022-09-12,81.78,82.97,81.08,82.08,20865906,0.025871766029246235
2022-09-09,80.05,80.99,79.455,80.6,19339380,-0.01803118908382073
2022-09-08,78.65,79.03,77.69,78.64,26840760,-0.024317617866004837
2022-09-07,77.49,78.64,76.78,78.3,30270666,-0.004323499491353022
2022-09-06,80.71,80.98,78.89,79.22,22620927,0.011749680715197997
2022-09-02,80.45,81.02,79.53,79.96,28594084,0.009341075485988393
2022-09-01,79.31,79.61,77.42,78.52,28302095,-0.01800900450225107
2022-08-31,79.23,81.84,78.94,80.5,29152256,0.025216505348955698
2022-08-30,82.65,82.67,80.57,81.24,28820855,0.009192546583850936
2022-08-29,82.8,85.18,82.59,84.09,25792796,0.03508124076809471
2022-08-26,83.65,84.56,82.47,82.84,19317554,-0.01486502556784397
2022-08-25,83.66,84.235,83.01,83.82,19899277,0.011830033800096507
2022-08-24,82.18,83.295,81.81,83.18,24546602,-0.007635409210212218
2022-08-23,80.61,82.79,80.55,82.17,27183512,-0.012142341909112786
2022-08-22,78.78,79.8,77.48,79.31,22848067,-0.03480589022757696
2022-08-19,79.28,80.0061,78.82,79.46,19744227,0.0018913125709241196
2022-08-18,78.26,79.56,78.12,79.48,23432974,0.0002516989680343418
2022-08-17,76.41,78.2,76.21,77.4,22736164,-0.026170105686965206
2022-08-16,77.05,77.86,76.275,76.76,19678778,-0.008268733850129162
2022-08-15,75.63,77.36,74.94,76.94,21012209,0.002344971339239166
2022-08-12,77.37,78.51,77.04,78.47,19190468,0.01988562516246417
2022-08-11,76.7,78.54,76.471,77.88,30265776,-0.007518796992481258
2022-08-10,74.92,75.715,73.44,75.29,17394167,-0.03325629173086786
2022-08-09,74.5,75.7,74.37,74.75,17341547,-0.007172267233364393
2022-08-08,73.0,74.12,72.89,73.46,18882650,-0.017257525083612113
2022-08-05,70.69,73.71,70.69,73.08,22589765,-0.005172883201742362
2022-08-04,73.91,74.12,71.39,71.66,27995502,-0.019430760810071224
2022-08-03,76.945,77.17,73.96,74.42,28506573,0.03851521071727615
2022-08-02,76.81,77.39,75.94,76.62,19932173,0.02956194571351789
2022-08-01,77.08,77.275,75.77,76.8,25665504,0.002349256068911343
2022-07-29,76.53,78.66,76.38,78.42,25833814,0.021093750000000133
2022-07-28,75.41,75.925,73.77,75.16,23332670,-0.04157102779903088
2022-07-27,73.56,75.113,72.81,74.74,22405348,-0.0055880787653007635
2022-07-26,74.64,74.965,72.595,73.09,18614370,-0.022076531977522018
2022-07-25,72.13,73.83,71.27,73.76,19556000,0.009166780681351794
2022-07-22,72.02,72.73,70.735,71.15,20418165,-0.03538503253796099
2022-07-21,71.02,71.81,69.66,71.74,21579587,0.008292340126493158
2022-07-20,71.52,73.35,71.22,73.02,20924706,0.017842207973236768
2022-07-19,70.06,72.5,70.04,72.32,24388176,-0.009586414680909372
2022-07-18,70.42,71.32,69.83,70.16,25726762,-0.02986725663716805
2022-07-15,68.96,69.03,67.57,68.59,29960251,-0.022377423033067223
2022-07-14,66.38,67.57,65.48,67.49,36636771,-0.016037323224959987
2022-07-13,67.9,70.23,67.9,68.79,29489039,0.019262112905615858
2022-07-12,68.43,69.305,67.66,68.9,32345148,0.0015990696322139009
2022-07-11,70.06,70.86,69.33,70.27,22754116,0.019883889695210266
2022-07-08,71.84,72.14,69.9599,70.95,21970314,0.00967696029600118
2022-07-07,70.37,71.54,70.2,70.98,33793561,0.00042283298097256505
2022-07-06,68.95,70.19,66.45,68.51,48209505,-0.034798534798534786
2022-07-05,71.08,71.415,68.19,69.7,44932941,0.017369727047146455
2022-07-01,72.38,72.89,70.13,72.58,34601989,0.04131994261119076
2022-06-30,71.48,73.365,70.87,71.51,37766738,-0.014742353265362218
2022-06-29,76.73,76.99,72.8443,73.05,35591959,0.021535449587470223
2022-06-28,75.44,76.9,74.54,75.68,39800401,0.036002737850787225
